Date,ethereum,bitcoin
15-12-2023,2219.337402,41929.75781
16-12-2023,2226.926514,42240.11719
17-12-2023,2196.481201,41364.66406
18-12-2023,2217.273438,42623.53906
19-12-2023,2177.872559,42270.52734
20-12-2023,2201.911377,43652.25
21-12-2023,2239.54248,43869.15234
22-12-2023,2326.524902,43997.90234
23-12-2023,2309.046387,43739.54297
24-12-2023,2265.692139,43016.11719
25-12-2023,2272.561768,43613.14063
26-12-2023,2231.465332,42520.40234
27-12-2023,2378.73999,43442.85547
28-12-2023,2347.566162,42627.85547
29-12-2023,2300.690674,42099.40234
30-12-2023,2292.06543,42156.90234
31-12-2023,2281.471191,42265.1875
01-01-2024,2352.327881,44167.33203
02-01-2024,2355.836426,44957.96875
03-01-2024,2210.761963,42848.17578
04-01-2024,2269.038086,44179.92188
05-01-2024,2268.647217,44162.69141
06-01-2024,2241.624756,43989.19531
07-01-2024,2222.865967,43943.09766
08-01-2024,2333.032715,46970.50391
09-01-2024,2344.827148,46139.73047
10-01-2024,2582.103516,46627.77734
11-01-2024,2619.619141,46368.58594
12-01-2024,2524.460205,42853.16797
13-01-2024,2576.5979,42842.38281
14-01-2024,2472.241211,41796.26953
15-01-2024,2511.36377,42511.96875
16-01-2024,2587.691162,43154.94531
17-01-2024,2528.369385,42742.65234
18-01-2024,2467.018799,41262.05859
19-01-2024,2489.498535,41618.40625
20-01-2024,null,null
21-01-2024,2465.65918,41623.69531
